              Konto Plan 
   101  Account                                                0,00 €   -174.672,09 € 
13-11-2000  101  438 contribution zHA                                  35.000,00 €  -225.516,00 € 
13-11-2000  101  439 contribution woodydrn                             15.000,00 €  -240.516,00 € 
13-11-2000  101  442 contribution mosquito                             10.000,00 €  -250.516,00 € 
13-11-2000  126  101 Ship PSF for Jyhem                                94.000,00 €  -156.516,00 € 
14-11-2000  101  422 contribution Joanla                               12.000,00 €  -168.516,00 € 
14-11-2000  101  430 contribution Mu                                   10.000,00 €  -178.516,00 € 
14-11-2000  101  430 contribution Mu                                    5.000,00 €  -183.516,00 € 
14-11-2000  101  438 contribution zHA                                  35.000,00 €  -218.516,00 € 
14-11-2000  101  439 contribution woodydrn                             35.000,00 €  -253.516,00 € 
14-11-2000  103  101 traders contribution                               6.000,00 €  -247.516,00 € 
15-11-2000  101  424 contribution Destro                               10.000,00 €  -257.516,00 € 
15-11-2000  101  430 contribution Mu                                    7.500,00 €  -265.016,00 € 
16-11-2000  101  420 contribution Lasade                               27.500,00 €  -292.516,00 € 
16-11-2000  101  422 contribution Joanla                               12.000,00 €  -304.516,00 € 
16-11-2000  101  422 contribution Joanla                               12.000,00 €  -316.516,00 € 
16-11-2000  101  424 contribution Destro                                5.000,00 €  -321.516,00 € 
16-11-2000  101  429 contribution Tiran                                 2.500,00 €  -324.016,00 € 
16-11-2000  101  430 contribution Mu                                    5.000,00 €  -329.016,00 € 
16-11-2000  101  430 contribution Mu                                    9.000,00 €  -338.016,00 € 
16-11-2000  101  435 contribution Jerico                                2.500,00 €  -340.516,00 € 
16-11-2000  101  436 contribution Mayhem                               20.000,00 €  -360.516,00 € 
16-11-2000  101  438 contribution zHA                                  150.000,00 €  -510.516,00 € 
16-11-2000  101  438 contribution zHA                                  94.000,00 €  -604.516,00 € 
16-11-2000  101  439 contribution woodydrn                             150.000,00 €  -754.516,00 € 
16-11-2000  126  101 reequip PSF for Jyhem                             10.000,00 €  -744.516,00 € 
16-11-2000  128  101 Ship Mothership for Pade                          100.000,00 €  -644.516,00 € 
16-11-2000  137  101 Ship AdvancedCarrier for TheCleaner               70.000,00 €  -574.516,00 € 
16-11-2000  137  101 Ship Lynx for TheCleaner                          30.000,00 €  -544.516,00 € 
16-11-2000  138  101 Ship PSF for zHA                                  94.000,00 €  -450.516,00 € 
16-11-2000  138  101 Ship Warbear for zHA                              150.000,00 €  -300.516,00 € 
16-11-2000  139  101 Ship PSF for woodydrn                             68.000,00 €  -232.516,00 € 
16-11-2000  139  101 Ship Warbear for woodydrn                         150.000,00 €  -82.516,00 € 
17-11-2000  101  424 contribution Destro                               10.000,00 €  -92.516,00 € 
17-11-2000  101  425 contribution Gimlon                               20.000,00 €  -112.516,00 € 
17-11-2000  101  425 contribution Gimlon                               40.000,00 €  -152.516,00 € 
17-11-2000  101  425 contribution Gimlon                               50.000,00 €  -202.516,00 € 
17-11-2000  101  427 contribution BreakMan                             20.000,00 €  -222.516,00 € 
17-11-2000  101  429 contribution Tiran                                 3.000,00 €  -225.516,00 € 
17-11-2000  101  435 contribution Jerico                               30.000,00 €  -255.516,00 € 
17-11-2000  101  438 contribution zHA                                  20.000,00 €  -275.516,00 € 
17-11-2000  101  438 contribution zHA                                  24.000,00 €  -299.516,00 € 
17-11-2000  101  439 contribution woodydrn                             20.000,00 €  -319.516,00 € 
17-11-2000  103  101 trader submission                                  5.000,00 €  -314.516,00 € 
17-11-2000  125  101 Ship 2Punisher for Gimlon                         50.000,00 €  -264.516,00 € 
17-11-2000  125  101 Ship Lynx for Gimlon                              40.000,00 €  -224.516,00 € 
17-11-2000  127  101 Ship Ambassador for BreakMan                      20.000,00 €  -204.516,00 € 
17-11-2000  129  101 Ship PSF for Tiran                                94.000,00 €  -110.516,00 € 
17-11-2000  135  101 Ship StarBlazer for Jerico                        30.000,00 €  -80.516,00 € 
17-11-2000  138  101 Ship Ambassador for zHA                           20.000,00 €  -60.516,00 € 
17-11-2000  139  101 Ship Ambassador for woodydrn                      20.000,00 €  -40.516,00 € 
18-11-2000  101  424 contribution Destro                               15.000,00 €  -55.516,00 € 
18-11-2000  101  429 contribution Tiran                                 3.500,00 €  -59.016,00 € 
18-11-2000  101  429 contribution Tiran                                 3.500,00 €  -62.516,00 € 
18-11-2000  101  435 contribution Jerico                                3.500,00 €  -66.016,00 € 
18-11-2000  101  437 contribution TheCleaner                           20.000,00 €  -86.016,00 € 
19-11-2000  101  429 contribution Tiran                                 5.000,00 €  -91.016,00 € 
19-11-2000  101  429 contribution Tiran                                 8.500,00 €  -99.516,00 € 
19-11-2000  101  434 contribution Vampire                              20.000,00 €  -119.516,00 € 
19-11-2000  101  437 contribution TheCleaner                           20.000,00 €  -139.516,00 € 
20-11-2000  101  420 contribution Lasade                               15.000,00 €  -154.516,00 € 
20-11-2000  101  429 contribution Tiran                                 5.000,00 €  -159.516,00 € 
20-11-2000  101  434 contribution Vampire                              25.300,00 €  -184.816,00 € 
20-11-2000  101  437 contribution TheCleaner                           20.000,00 €  -204.816,00 € 
20-11-2000  103  101 trader submission                                  5.000,00 €  -199.816,00 € 
20-11-2000  135  101 Ship PSF for Jerico                               94.000,00 €  -105.816,00 € 
21-11-2000  101  422 contribution Joanla                               11.000,00 €  -116.816,00 € 
21-11-2000  101  422 contribution Joanla                               16.000,00 €  -132.816,00 € 
21-11-2000  101  424 contribution Destro                               30.000,00 €  -162.816,00 € 
21-11-2000  101  429 contribution Tiran                                 7.000,00 €  -169.816,00 € 
21-11-2000  101  430 contribution Mu                                   20.000,00 €  -189.816,00 € 
21-11-2000  101  434 contribution Vampire                              20.000,00 €  -209.816,00 € 
21-11-2000  101  438 contribution zHA                                  60.000,00 €  -269.816,00 € 
21-11-2000  101  439 contribution woodydrn                             60.000,00 €  -329.816,00 € 
